scenario,mode,epsilon,seed,policy,H_malicious_hops,delta_undetected_s,delta_total_s,delta_evade_worst_s,floor_composed,floor_composed_worst,floor_autonomy_only,floor_network_only,floor_composed__kinematic_v15,floor_autonomy_only__kinematic_v15,floor_composed__empirical_receiver,floor_autonomy_only__empirical_receiver,floor_composed__empirical_ekf,floor_autonomy_only__empirical_ekf
2,medium,2.0,43,OLSR,2,0.0,487.376,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,2.0,44,AODV,2,0.0,308.769,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,2.0,44,DSDV,2,0.0,308.769,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,2.0,44,DSR,2,0.0,308.769,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,2.0,44,OLSR,2,0.0,308.769,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,37,AODV,2,0.0,9.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,37,DSDV,2,0.0,9.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,37,DSR,2,0.0,9.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,37,OLSR,2,0.0,9.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,38,AODV,2,0.0,129.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,38,DSDV,2,0.0,129.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,38,DSR,2,0.0,129.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,38,OLSR,2,0.0,129.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,39,AODV,2,0.0,249.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,39,DSDV,2,0.0,249.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,39,DSR,2,0.0,249.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,39,OLSR,2,0.0,249.349,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,40,AODV,2,0.0,487.875,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,40,DSDV,2,0.0,487.875,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,40,DSR,2,0.0,487.875,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,40,OLSR,2,0.0,487.875,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,41,AODV,2,0.0,188.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,41,DSDV,2,0.0,188.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,41,DSR,2,0.0,188.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,41,OLSR,2,0.0,188.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,42,AODV,2,0.0,68.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,42,DSDV,2,0.0,68.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,42,DSR,2,0.0,68.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,42,OLSR,2,0.0,68.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,43,AODV,2,0.0,487.376,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,43,DSDV,2,0.0,487.376,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,43,DSR,2,0.0,487.376,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,43,OLSR,2,0.0,487.376,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,44,AODV,2,0.0,308.769,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,44,DSDV,2,0.0,308.769,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,44,DSR,2,0.0,308.769,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,3.0,44,OLSR,2,0.0,308.769,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,37,AODV,2,0.0,9.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,37,DSDV,2,0.0,9.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,37,DSR,2,0.0,9.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,37,OLSR,2,0.0,9.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,38,AODV,2,0.0,129.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,38,DSDV,2,0.0,129.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,38,DSR,2,0.0,129.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,38,OLSR,2,0.0,129.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,39,AODV,2,0.0,249.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,39,DSDV,2,0.0,249.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,39,DSR,2,0.0,249.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,39,OLSR,2,0.0,249.349,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,40,AODV,2,0.0,487.875,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,40,DSDV,2,0.0,487.875,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,40,DSR,2,0.0,487.875,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,40,OLSR,2,0.0,487.875,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,41,AODV,2,0.0,188.841,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,41,DSDV,2,0.0,188.841,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,41,DSR,2,0.0,188.841,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,41,OLSR,2,0.0,188.841,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,42,AODV,2,0.0,68.335,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,42,DSDV,2,0.0,68.335,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,42,DSR,2,0.0,68.335,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,42,OLSR,2,0.0,68.335,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,43,AODV,2,0.0,487.376,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,43,DSDV,2,0.0,487.376,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,43,DSR,2,0.0,487.376,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,43,OLSR,2,0.0,487.376,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,4.0,44,AODV,2,3.947,308.769,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,4.0,44,DSDV,2,3.947,308.769,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,4.0,44,DSR,2,3.947,308.769,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,4.0,44,OLSR,2,3.947,308.769,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,37,AODV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,5.0,37,DSDV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,5.0,37,DSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,5.0,37,OLSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,5.0,38,AODV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,38,DSDV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,38,DSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,38,OLSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,39,AODV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,39,DSDV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,39,DSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,39,OLSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,40,AODV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,40,DSDV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,40,DSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,40,OLSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,41,AODV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,41,DSDV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,41,DSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,41,OLSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,42,AODV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,42,DSDV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,42,DSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,42,OLSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,43,AODV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,43,DSDV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,43,DSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,43,OLSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,5.0,44,AODV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,44,DSDV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,44,DSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,5.0,44,OLSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,37,AODV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.0,37,DSDV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.0,37,DSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.0,37,OLSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.0,38,AODV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,38,DSDV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,38,DSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,38,OLSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,39,AODV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,39,DSDV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,39,DSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,39,OLSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,40,AODV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,40,DSDV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,40,DSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,40,OLSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,41,AODV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,41,DSDV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,41,DSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,41,OLSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,42,AODV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,42,DSDV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,42,DSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,42,OLSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,43,AODV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,43,DSDV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,43,DSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,43,OLSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.0,44,AODV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,44,DSDV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,44,DSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.0,44,OLSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,37,AODV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.5,37,DSDV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.5,37,DSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.5,37,OLSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,6.5,38,AODV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,38,DSDV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,38,DSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,38,OLSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,39,AODV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,39,DSDV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,39,DSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,39,OLSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,40,AODV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,40,DSDV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,40,DSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,40,OLSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,41,AODV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,41,DSDV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,41,DSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,41,OLSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,42,AODV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,42,DSDV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,42,DSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,42,OLSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,43,AODV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,43,DSDV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,43,DSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,43,OLSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,6.5,44,AODV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,44,DSDV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,44,DSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,6.5,44,OLSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,37,AODV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,7.0,37,DSDV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,7.0,37,DSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,7.0,37,OLSR,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,medium,7.0,38,AODV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,38,DSDV,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,38,DSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,38,OLSR,2,4.843,129.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,39,AODV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,39,DSDV,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,39,DSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,39,OLSR,2,4.843,249.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,40,AODV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,40,DSDV,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,40,DSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,40,OLSR,2,0.0,487.875,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,41,AODV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,41,DSDV,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,41,DSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,41,OLSR,2,0.0,188.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,42,AODV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,42,DSDV,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,42,DSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,42,OLSR,2,4.566,68.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,43,AODV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,43,DSDV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,43,DSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,43,OLSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,medium,7.0,44,AODV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,44,DSDV,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,44,DSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,7.0,44,OLSR,2,3.947,308.769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2,medium,8.0,37,AODV,2,9.349,9.349,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
